1.79E+06,1.79E+06,1.79E+06,1.79E+06,1.79E+06,1.79E+06,1.79E+06,1.79E+06,1.79E+06,1.79E+06,1.79E+06,1.79E+06,1.79E+06,1.79E+06,1.79E+06,  
2.15E+06,2.15E+06,2.15E+06,2.15E+06,2.15E+06,2.15E+06,2.15E+06,2.15E+06,2.15E+06,2.15E+06,2.15E+06,2.15E+06,2.15E+06,2.15E+06,2.15E+06,  
2.58E+06,2.58E+06,2.58E+06,2.58E+06,2.58E+06,2.58E+06,2.58E+06,2.58E+06,2.58E+06,2.58E+06,2.58E+06,2.58E+06,2.58E+06,2.58E+06,2.58E+06,  
3.07E+06,3.07E+06,3.07E+06,3.07E+06,3.07E+06,3.07E+06,3.07E+06,3.07E+06,3.07E+06,3.07E+06,3.07E+06,3.07E+06,3.07E+06,3.07E+06,3.07E+06,  
3.63E+06,3.63E+06,3.63E+06,3.63E+06,3.63E+06,3.63E+06,3.63E+06,3.63E+06,3.63E+06,3.63E+06,3.63E+06,3.63E+06,3.63E+06,3.63E+06,3.63E+06,  
4.26E+06,4.26E+06,4.26E+06,4.26E+06,4.26E+06,4.26E+06,4.26E+06,4.26E+06,4.26E+06,4.26E+06,4.26E+06,4.26E+06,4.26E+06,4.26E+06,4.26E+06,  
4.90E+06,4.90E+06,4.90E+06,4.90E+06,4.90E+06,4.90E+06,4.90E+06,4.90E+06,4.90E+06,4.90E+06,4.90E+06,4.90E+06,4.90E+06,4.90E+06,4.90E+06,  
5.59E+06,5.59E+06,5.59E+06,5.59E+06,5.59E+06,5.59E+06,5.59E+06,5.59E+06,5.59E+06,5.59E+06,5.59E+06,5.59E+06,5.59E+06,5.59E+06,5.59E+06,  
6.34E+06,6.34E+06,6.34E+06,6.34E+06,6.34E+06,6.34E+06,6.34E+06,6.34E+06,6.34E+06,6.34E+06,6.34E+06,6.34E+06,6.34E+06,6.34E+06,6.34E+06,  
7.15E+06,7.15E+06,7.15E+06,7.15E+06,7.15E+06,7.15E+06,7.15E+06,7.15E+06,7.15E+06,7.15E+06,7.15E+06,7.15E+06,7.15E+06,7.15E+06,7.15E+06,  
